symbol,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol,biotype
ENSG00000262899,28.9775110656362,0.398071143664534,0.161506107253188,2.46474359660276,0.0137111328185774,0.15870526924666,ENSG00000262899, lncRNA
APC2,73.6856752788433,-0.344434985185021,0.139804964016714,-2.4636820845921,0.013751802627412,0.158992939484249,APC2, protein_coding
SH3RF3,563.230638369946,0.208222101903946,0.0845160670156823,2.46369843340332,0.013751175446982,0.158992939484249,SH3RF3, protein_coding
ENSG00000287118,298.279814636977,0.14661496356151,0.0595268893873062,2.46300394780538,0.0137778398813083,0.159222890337404,ENSG00000287118, lncRNA
CCDC93,2555.47990894619,-0.111660377099615,0.0453456193389154,-2.4624291988397,0.0137999416054481,0.159407175601202,CCDC93, protein_coding
HEATR5B,2053.80822137286,-0.138895923815626,0.056423359867731,-2.46167410344278,0.0138290260562878,0.159600765064947,HEATR5B, protein_coding
MSI2,4109.28800864974,0.113467985368093,0.0460911224527027,2.46181866116474,0.0138234538564827,0.159600765064947,MSI2, protein_coding
LAMTOR5,657.48778815669,-0.15699243023634,0.0637830718882939,-2.46134947077004,0.0138415467507948,0.159674110357276,LAMTOR5, protein_coding
ZMYND15,185.976002420134,0.28990411180555,0.117804387929332,2.4608940031967,0.0138591304644646,0.159788084620014,ZMYND15, protein_coding
TRPC1,355.433492178699,-0.255203991754385,0.103717757661399,-2.46056217863418,0.0138719532499563,0.159788084620014,TRPC1, protein_coding
CTSB,13148.8892904368,0.18123736533638,0.0736573782849632,2.4605459704962,0.0138725798536105,0.159788084620014,CTSB, protein_coding
RSU1P2,97.8765677996549,0.269116480757813,0.109376723649944,2.46045476384088,0.0138761063522439,0.159788084620014,RSU1P2, transcribed_unprocessed_pseudogene
CDKN2B-AS1,2269.84311341873,-0.197277103392775,0.0802006845827767,-2.45979326010817,0.0139017070418449,0.160011737319866,CDKN2B-AS1, lncRNA
PLA2G2A,5658.70952685888,0.39770424701586,0.161739053938019,2.45892527087655,0.0139353621253969,0.160327857984687,PLA2G2A, protein_coding
GRAMD1A,1805.15100210877,0.138799620528559,0.0564554859399397,2.45856745748715,0.0139492567691508,0.160345251578991,GRAMD1A, protein_coding
SCCPDH,718.746966860784,-0.150583016691756,0.0612455049168305,-2.45867867194896,0.0139449367692108,0.160345251578991,SCCPDH, protein_coding
CKAP4,1128.6909642587,0.140430973339055,0.0571633008943078,2.45666312375321,0.0140234119867055,0.161126141806432,CKAP4, protein_coding
EEF1D,4955.96750839065,0.0812746717560235,0.0330901336456199,2.4561602750366,0.0140430510153678,0.161137321752767,EEF1D, protein_coding
TTLL7,1168.94820813534,-0.112621340221667,0.0458515616513637,-2.45621601894375,0.0140408727112272,0.161137321752767,TTLL7, protein_coding
LINC00882,1531.27826339274,-0.0893102153511199,0.0363608451863824,-2.45621945511233,0.0140407384458586,0.161137321752767,LINC00882, lncRNA
TAP1,3790.63651074459,0.255068129751189,0.103856952448042,2.45595623344327,0.0140510268910328,0.161157437743121,TAP1, protein_coding
LRRTM2,68.3483319547403,0.307328377704631,0.125201908121342,2.45466209194493,0.0141017073430627,0.161381359598161,LRRTM2, protein_coding
PFKM,1285.9733700864,-0.0938795358049952,0.0382391785142362,-2.4550615220472,0.0140860478984921,0.161381359598161,PFKM, protein_coding
HLA-DQB2,298.280429018521,0.384154369747686,0.156496712644805,2.45471207193717,0.014099747063528,0.161381359598161,HLA-DQB2, protein_coding
LINC02384,456.375997497477,0.208640201224635,0.0849963479583513,2.45469606914017,0.0141003746876208,0.161381359598161,LINC02384, lncRNA
RAB11B-AS1,122.839653625768,-0.235839904000803,0.096061645963383,-2.45508914234825,0.0140849656267987,0.161381359598161,RAB11B-AS1, lncRNA
MAGI3,2644.48615431342,-0.116658041420273,0.0475487082100081,-2.45344291805006,0.0141495994583353,0.161715060358326,MAGI3, protein_coding
ADAMDEC1,4683.35774334887,-0.300549283454472,0.122494224496608,-2.45357921722093,0.0141442381790066,0.161715060358326,ADAMDEC1, protein_coding
RPL23AP53,155.127743566628,-0.178008471037599,0.0725541947538309,-2.45345526391084,0.0141491137644534,0.161715060358326,RPL23AP53, transcribed_processed_pseudogene
PACSIN3,278.386435939956,-0.264370444942374,0.107771864016167,-2.45305625318603,0.0141648185435637,0.161746239259794,PACSIN3, protein_coding
IGHJ3,209.484419846479,0.488612546280705,0.199177863795014,2.4531468355518,0.0141612519369646,0.161746239259794,IGHJ3, IG_J_gene
ENSG00000279927,836.922734449458,0.0888907940079027,0.0362409092126605,2.45277494243575,0.0141758999779491,0.161801435711293,ENSG00000279927, lncRNA
ENSG00000285585,53.9774723952738,-0.370418694529944,0.151036770868741,-2.45250671342714,0.0141864732178593,0.161850785637057,ENSG00000285585, protein_coding
LINC00299,1125.20983426249,0.184320321971312,0.0751704769033104,2.4520307647961,0.0142052516247616,0.161993662077533,LINC00299, lncRNA
SLC8B1,1578.76472260065,0.117534156698923,0.0479424880992168,2.45156564372892,0.0142236240186627,0.162109551651657,SLC8B1, protein_coding
GADD45A,340.865053456117,0.258198811402576,0.105341709958871,2.45105961829732,0.0142436359531797,0.162109551651657,GADD45A, protein_coding
ADCY7,2409.05845214727,0.160004221016481,0.0652856469014433,2.45083304846511,0.0142526042241531,0.162109551651657,ADCY7, protein_coding
CELSR2,700.242830749753,-0.205554455530387,0.0838765388837599,-2.45067879845704,0.0142587127230863,0.162109551651657,CELSR2, protein_coding
LINC01119,81.5384140298589,0.27231125876566,0.111093434368782,2.45119129058254,0.0142384262816788,0.162109551651657,LINC01119, lncRNA
LINC02374,28.5868322398226,-0.319471103571864,0.130359695099373,-2.45068925121627,0.0142582987074191,0.162109551651657,LINC02374, lncRNA
ENSG00000288078,202.651755365954,-0.143426560216654,0.0585255504582077,-2.45066571939503,0.0142592307769895,0.162109551651657,ENSG00000288078, lncRNA
HCG25,1112.07935698243,0.0808516038369671,0.0330008811389711,2.44998318367592,0.0142862886670477,0.162274694692632,HCG25, lncRNA
FLJ42393,831.246695269222,0.14220546402967,0.0580414941705238,2.45006552746343,0.0142830218961923,0.162274694692632,FLJ42393, TEC
PHF5A,278.267587963708,0.133069768971604,0.0543354114449305,2.4490431825748,0.0143236274469026,0.162627489530856,PHF5A, protein_coding
FCGR3B,304.917713799602,0.807312169274949,0.329681382268383,2.44876481565386,0.0143347012625173,0.162681898903012,FCGR3B, protein_coding
MTA3,1675.42008567642,-0.11231262977105,0.045882104565341,-2.44785261781323,0.0143710426750223,0.162846827792097,MTA3, protein_coding
SDC3,3661.90189623475,0.164546362222929,0.067223403324991,2.44775411663452,0.0143749717597371,0.162846827792097,SDC3, protein_coding
WIPF2,3145.58979930957,-0.0889636440563064,0.0363471305684065,-2.4476112052057,0.0143806739964679,0.162846827792097,WIPF2, protein_coding
GIMAP1,645.476679756017,0.160436055738305,0.0655315229855056,2.4482271802807,0.0143561105102734,0.162846827792097,GIMAP1, protein_coding
ENSG00000285587,140.149189349916,-0.185928567731314,0.0759619592588866,-2.44765366171835,0.014378979752333,0.162846827792097,ENSG00000285587, lncRNA
ETFBKMT,695.712414048129,0.132762619430667,0.054248753421121,2.44729345944708,0.0143933593589799,0.162848064953631,ETFBKMT, protein_coding
CYP4F12,4682.78255586105,-0.201901220407214,0.0824959756192623,-2.44740690550814,0.0143888291200448,0.162848064953631,CYP4F12, protein_coding
ENSG00000287227,140.556610918625,0.231948135286601,0.0947852117863073,2.44709201905385,0.0144014065736408,0.162867959582598,ENSG00000287227, lncRNA
MYNN,475.552923596143,-0.13979700869021,0.0571536979100746,-2.44598361614616,0.0144457564842152,0.163226963973912,MYNN, protein_coding
AKAP13,15521.7579405808,0.114927017624075,0.0469836749324815,2.44610532890908,0.0144408805791768,0.163226963973912,AKAP13, protein_coding
ENSG00000233179,31.7055219566329,0.353192629303765,0.144418955515327,2.44561129834705,0.0144606808305766,0.163324340231258,ENSG00000233179, lncRNA
ENSG00000264853,703.338884537811,0.124546683521255,0.0509346804529299,2.44522361608515,0.0144762355096754,0.163428747702517,ENSG00000264853, lncRNA
FAM138A,194.749748980811,-0.220358848542326,0.0901342131686149,-2.44478584541586,0.0144938175827486,0.163555942378223,FAM138A, lncRNA
ENSG00000279962,458.979762762535,-0.0960939656998273,0.0393146310581347,-2.44422911047373,0.0145162047872159,0.163737226297612,ENSG00000279962, TEC
MRGPRF,761.409342083721,-0.222576874240381,0.0911184252346233,-2.44272081817987,0.0145770089057952,0.164351491790285,MRGPRF, protein_coding
ENSG00000286558,85.844043849795,-0.270841729342369,0.110895227628828,-2.44232087469887,0.0145931695332089,0.164462099465207,ENSG00000286558, lncRNA
RBM12,2389.34795974071,0.12335048724281,0.0505112805087239,2.44203841202375,0.0146045925961528,0.164519242738219,RBM12, protein_coding
ADCYAP1,124.7740918911,0.988580961880761,0.404870866411243,2.44171918479464,0.0146175119411665,0.164593184457535,ADCYAP1, protein_coding
ADAMTS14,898.099385969335,0.282043568640714,0.115521664865144,2.44147770004841,0.0146272916869567,0.164631725384096,ADAMTS14, protein_coding
NKD1,2565.92091923498,-0.233626609349152,0.095706658465995,-2.44106954619213,0.014643834378941,0.164746317439537,NKD1, protein_coding
TARS3,791.217886559227,-0.121639096735099,0.0498347952531464,-2.44084672400493,0.0146528724379102,0.164776417888405,TARS3, protein_coding
PHACTR1,1272.62075043801,0.093692384274734,0.0383915308569541,2.44044408189477,0.0146692167800774,0.164888618129533,PHACTR1, protein_coding
ZNF487,541.548077292497,-0.181934836533905,0.0745700709693893,-2.43978360445155,0.0146960621650913,0.165118706269646,ZNF487, protein_coding
OR11G2,199.847004762643,0.171151235794077,0.0701683077121846,2.43915296484137,0.0147217351824494,0.165335428341316,OR11G2, protein_coding
LINC00491,219.676297745373,0.153312491189834,0.0628897644070154,2.43779719379473,0.0147770618086739,0.165884849033826,LINC00491, lncRNA
FBXL4,1432.1572980408,-0.0931069537334491,0.0382016987292638,-2.43724642700577,0.0147995899193042,0.165991202153066,FBXL4, protein_coding
RCOR2,32.7747969811691,0.357039107875344,0.14650188782607,2.43709561134958,0.0148057640348128,0.165991202153066,RCOR2, protein_coding
MS4A10,2478.59604405144,-0.217547324504663,0.0892594526981457,-2.43724690134899,0.0147995705041452,0.165991202153066,MS4A10, protein_coding
GJC1,1952.59223477129,-0.122135219819909,0.0501189608321124,-2.43690646797397,0.0148135104249773,0.166006184762468,GJC1, protein_coding
HERC2P4,230.84904131207,-0.347380783393471,0.142580630520854,-2.43638131017145,0.0148350370550487,0.166175514555212,HERC2P4, transcribed_unprocessed_pseudogene
KCNB1,3403.34630641316,-0.171032873109532,0.0702154030144206,-2.43583125307144,0.0148576138790383,0.166356456653409,KCNB1, protein_coding
GPT,608.620998364297,-0.212018871542716,0.0870764770685535,-2.43485816928259,0.0148976277874182,0.166732396040863,GPT, protein_coding
CYP2C9,1615.12656778904,-0.285008918192052,0.117069295409273,-2.43453176339418,0.0149110710834178,0.1668107641116,CYP2C9, protein_coding
ENSG00000285922,77.400762092524,0.339415794133592,0.139433826675089,2.43424283925381,0.0149229795790211,0.166871902045548,ENSG00000285922, lncRNA
CAND2,263.587172501558,-0.274536436876856,0.112805711311535,-2.43371043615575,0.0149449454180385,0.166977767243625,CAND2, protein_coding
PTPRD-AS1,457.504842409213,0.114039878666111,0.0468586266371481,2.43370083270224,0.0149453418978579,0.166977767243625,PTPRD-AS1, lncRNA
ZMYND11,1651.83958540088,-0.112726054963067,0.0463262903090847,-2.43330631939162,0.0149616374424436,0.167015726932933,ZMYND11, protein_coding
HNRNPM,2591.13311515597,0.0839825044600869,0.034512556544007,2.43338984039043,0.0149581862655799,0.167015726932933,HNRNPM, protein_coding
B4GALT6,292.297619742689,-0.256985919408656,0.105624524313597,-2.43301374447539,0.0149737324836644,0.167078726351547,B4GALT6, protein_coding
MUC4,4575.97827031251,0.698917256955328,0.287338305218193,2.43238455946414,0.0149997721628047,0.167297200461808,MUC4, protein_coding
P2RX6,79.851606414907,-0.310942653096203,0.12785045995974,-2.43208083251416,0.0150123565864362,0.167365480359675,P2RX6, protein_coding
PTGR1,4339.09374744187,-0.190191713715729,0.0782339098845724,-2.4310649179664,0.0150545169299841,0.167423693466917,PTGR1, protein_coding
HSD17B4,4913.88187371809,0.135832329155024,0.0558626945541406,2.43153915576663,0.0150348231513542,0.167423693466917,HSD17B4, protein_coding
PLAAT3,442.773517430238,-0.277986460412506,0.11434180049916,-2.43118841227751,0.0150493863674412,0.167423693466917,PLAAT3, protein_coding
ENSG00000233230,40.3925046791128,-0.377201871256152,0.155113233400824,-2.43178394896478,0.0150246664525154,0.167423693466917,ENSG00000233230, lncRNA
ENSG00000254343,155.794556701283,-0.215433836134328,0.0886186869062032,-2.43102040501176,0.0150563665952757,0.167423693466917,ENSG00000254343, lncRNA
SEPTIN14P19,37.2931566972002,-0.353657772998754,0.145465545305074,-2.43121333135661,0.0150483512927943,0.167423693466917,SEPTIN14P19, transcribed_unprocessed_pseudogene
PALM3,35.6253986336169,-0.444419366886135,0.182861588292191,-2.43035932825874,0.0150838601628925,0.167657429398536,PALM3, protein_coding
HLA-DPA1,4970.54464116949,0.310674619763601,0.127862874034415,2.42974844816942,0.0151093053970013,0.16779745128825,HLA-DPA1, protein_coding
ENSG00000234597,41.2138021322203,0.293779212040071,0.120909443596431,2.42974579405592,0.0151094160322881,0.16779745128825,ENSG00000234597, lncRNA
NSRP1,1990.35096878441,-0.0694002360442031,0.028570917834325,-2.42905168278584,0.0151383741888202,0.167887274158516,NSRP1, protein_coding
ETV6,3191.50141542263,0.122628611136774,0.0504838590056456,2.42906571629281,0.0151377882304955,0.167887274158516,ETV6, protein_coding
MARCKSL1,812.517596406152,0.167711695771342,0.0690413540603793,2.42914841479893,0.015134335623423,0.167887274158516,MARCKSL1, protein_coding
ADAMTSL5,382.877372813528,-0.168393430443782,0.069333321616217,-2.42875181108292,0.0151508998764221,0.167887274158516,ADAMTSL5, protein_coding
ENSG00000273343,27.1045752979854,-0.398564754709828,0.164092698519581,-2.42889999558553,0.0151447090464892,0.167887274158516,ENSG00000273343, lncRNA
RPPH1,91484.0082488799,-0.119220277301095,0.049089716493333,-2.42862020434131,0.0151563999916059,0.167887274158516,RPPH1, ribozyme
ENSG00000286422,83.965908148074,0.275213409369372,0.113332600959605,2.4283693044993,0.0151668904812418,0.167931650142454,ENSG00000286422, lncRNA
SEMA3A,695.728897519698,-0.229386266624998,0.0944873027562683,-2.4276940915194,0.0151951538886619,0.168100852374441,SEMA3A, protein_coding
PDE4D,2631.33595568709,-0.124748564401139,0.051383665073363,-2.42778642245603,0.0151912863181643,0.168100852374441,PDE4D, protein_coding
MYORG,3599.16573815216,-0.131727737712159,0.0542659984730886,-2.42744520360176,0.0152055836577369,0.168144408867665,MYORG, protein_coding
PGS1,1957.22361658451,0.108167778660778,0.0445695163856156,2.42694530775049,0.015226551083367,0.168304404591139,PGS1, protein_coding
USP15,3259.70218532369,0.107957838924982,0.0444908894015507,2.42651563897977,0.0152445932733095,0.168431943938639,USP15, protein_coding
GAPDHP76,37.2108451124784,-0.322227187523591,0.132831013304361,-2.42584302797766,0.0152728746301059,0.168672455083361,GAPDHP76, unprocessed_pseudogene
ITK,2045.65632928028,0.147880989947998,0.0609654356570977,2.42565296801551,0.0152808744705136,0.168688869154885,ITK, protein_coding
FXYD5,526.286944706851,0.152980379506688,0.0630784766517784,2.42523896623581,0.01529831304863,0.168737526121558,FXYD5, protein_coding
IAH1,1240.715693431,-0.0865924896069402,0.0357035905070834,-2.42531600819701,0.0152950665618278,0.168737526121558,IAH1, protein_coding
CBLB,2800.11942761331,0.11187890013586,0.0461408777633001,2.4247241396185,0.01532002300803,0.168777965014494,CBLB, protein_coding
DIRAS2,189.278805119523,-0.172890727835982,0.0713043072624222,-2.42468841608249,0.015321530455984,0.168777965014494,DIRAS2, protein_coding
PDPK2P,568.534008649218,0.13113626227355,0.0540798616044081,2.4248631261819,0.0153141593489067,0.168777965014494,PDPK2P, transcribed_unprocessed_pseudogene
CSNK2B,1305.46288784792,-0.0879973176906561,0.036296453903598,-2.42440536820411,0.0153334790176973,0.168837771938913,CSNK2B, protein_coding
SVEP1,2996.32354446587,0.212275983196904,0.087607079111956,2.42304600665466,0.0153909773726734,0.169326903992139,SVEP1, protein_coding
ENSG00000289209,163.790989123901,-0.20033236104427,0.0826766919061963,-2.42308148071,0.0153894744806185,0.169326903992139,ENSG00000289209, lncRNA
ADRB2,243.102039192734,0.173660225506329,0.0716975093207376,2.4221235458747,0.0154301036846383,0.169685276103934,ADRB2, protein_coding
EMP3,328.972016740424,0.182785314690083,0.0754838363284175,2.42151596395836,0.0154559221582554,0.16982497753691,EMP3, protein_coding
ZACN,43.1307877897635,-0.566662196699118,0.233999059323998,-2.4216430541907,0.0154505184668356,0.16982497753691,ZACN, protein_coding
PRDX3,1282.00336517804,-0.104075947489267,0.0429874718304561,-2.42107625914234,0.0154746306006275,0.169909214834323,PRDX3, protein_coding
NUDCD2,612.358035053259,0.139504541949738,0.0576289591549646,2.42073679614114,0.0154890876107092,0.169909214834323,NUDCD2, protein_coding
ENSG00000248738,81.4730785167811,0.28586497146104,0.11808002671416,2.4209426387838,0.015480319790774,0.169909214834323,ENSG00000248738, lncRNA
ENSG00000287143,64.2536418476163,0.222138646054599,0.091771388424468,2.4205653839206,0.0154963922093857,0.169909214834323,ENSG00000287143, lncRNA
ENSG00000287900,92.4259109375023,-0.319041627649104,0.131798410645842,-2.42067886923467,0.0154915557817942,0.169909214834323,ENSG00000287900, lncRNA
ITGA7,13414.7646072172,-0.138201156630077,0.057110278038936,-2.4198999090121,0.0155247796450011,0.170148431335692,ITGA7, protein_coding
DIP2C,2018.02101056768,-0.130538197074249,0.0539493522260623,-2.41964345609301,0.0155357314716464,0.170196435555287,DIP2C, protein_coding
KIF26B,428.669002934089,0.3207311915176,0.132568997117934,2.41935292934498,0.0155481466347937,0.170260423487479,KIF26B, protein_coding
MUC1,1203.83499404832,0.651017639633259,0.26914561279845,2.41883058343133,0.0155704901532679,0.170392833432162,MUC1, protein_coding
IGHV5-51,943.495692731987,0.454607218964448,0.187950320106258,2.41876267466549,0.015573397047414,0.170392833432162,IGHV5-51, IG_V_gene
DDX25,476.894768566508,0.10401232326031,0.0430088041690468,2.41839607656813,0.0155890978482838,0.170424131391061,DDX25, protein_coding
RNU4-1,5837.59751504985,0.263917418589739,0.109135602608957,2.4182522685597,0.0155952607140117,0.170424131391061,RNU4-1, snRNA
ENSG00000254606,52.8956341629618,0.227169082597527,0.0939400344557289,2.41823503593226,0.0155959993589009,0.170424131391061,ENSG00000254606, lncRNA
SLC22A17,402.491936362527,-0.122020653318013,0.0504657874914931,-2.41788862085193,0.0156108543346857,0.17044262460358,SLC22A17, protein_coding
PLTP,1507.67591713011,0.411873466378972,0.17033855857193,2.41796965896625,0.0156073781422153,0.17044262460358,PLTP, protein_coding
ENSG00000261098,554.29451755941,0.12806510181109,0.052978835337728,2.41728797914684,0.0156366405669988,0.170652219723613,ENSG00000261098, lncRNA
ADGRE5,2819.8203008701,0.190047441664065,0.0786277931952603,2.41705170577675,0.0156467943172228,0.170691103297151,ADGRE5, protein_coding
ENSG00000276110,188.807527023895,0.165806010047623,0.0686189087609338,2.41633119852264,0.0156777936427838,0.170957263057185,ENSG00000276110, lncRNA
RASSF7,758.0340421645,-0.111287768138568,0.0460858038239594,-2.41479498900942,0.0157440684536926,0.171363067433873,RASSF7, protein_coding
CA9,65.8322959447313,-0.631780189887526,0.261640240901527,-2.41469044559284,0.0157485875855524,0.171363067433873,CA9, protein_coding
SDC1,2402.75118795282,0.206925626166086,0.0856890353637458,2.41484368784987,0.0157419637227328,0.171363067433873,SDC1, protein_coding
RPS2P44,100.661234768245,0.227792404725695,0.0943396121269122,2.41459975921093,0.0157525086390428,0.171363067433873,RPS2P44, processed_pseudogene
RN7SKP176,187.040000794997,0.212281155745331,0.0879175230085862,2.41454886899623,0.0157547093814214,0.171363067433873,RN7SKP176, misc_RNA
ENSG00000270118,176.102198009016,-0.448838315505761,0.185873331747317,-2.41475369966428,0.0157458531451733,0.171363067433873,ENSG00000270118, lncRNA
PIGL,3230.20385930899,0.0823358097324212,0.03410789694028,2.41398084075908,0.0157792920692479,0.171455227615751,PIGL, protein_coding
AREL1,1996.80844859335,-0.0976984331640805,0.0404733696308229,-2.41389422366447,0.0157830435800429,0.171455227615751,AREL1, protein_coding
DIRC3,431.537985608699,-0.232788388838841,0.0964298951961082,-2.41406866994331,0.0157754888619785,0.171455227615751,DIRC3, lncRNA
ALOX15B,108.251014146629,0.56960823791715,0.236065107510547,2.41292855146625,0.0158249213865644,0.171809605710359,ALOX15B, protein_coding
SNORA7B,170.437173555588,0.288466214443904,0.119554829292085,2.41283615352042,0.0158289334784507,0.171809605710359,SNORA7B, snoRNA
USP2,567.885886555857,-0.327047592217836,0.135591356174993,-2.41200915341353,0.0158648832266339,0.171977049875236,USP2, protein_coding
SLC9A3,4865.10464570839,-0.234781458309807,0.0973749120275996,-2.41110829700428,0.0159041252008336,0.171977049875236,SLC9A3, protein_coding
TRADD,507.43086346463,0.11468060153512,0.0475574640027424,2.41141120410682,0.0158909208281366,0.171977049875236,TRADD, protein_coding
RALY,2807.97695878662,0.0980371556128132,0.0406499673387025,2.41174008323182,0.0158765951957321,0.171977049875236,RALY, protein_coding
GSTCD,691.068589100176,0.126297807561768,0.0523816318486173,2.41110868647178,0.0159041082169138,0.171977049875236,GSTCD, protein_coding
SETD7,3207.40983527134,-0.115216151827644,0.0477838732137289,-2.41119323484521,0.0159004216044373,0.171977049875236,SETD7, protein_coding
TTBK1,149.85445994642,-0.317160241149471,0.1314861797426,-2.41211845815545,0.0158601276282705,0.171977049875236,TTBK1, protein_coding
POLR1C,726.597930205198,0.0878325782752148,0.0364265734096712,2.41122263374615,0.015899139882949,0.171977049875236,POLR1C, protein_coding
LINC02660,66.3255333328691,-0.2807681508943,0.116437317777763,-2.41132444694566,0.0158947017740453,0.171977049875236,LINC02660, lncRNA
LMCD1,1129.03009642288,0.248355424531263,0.103031173565235,2.41048816525432,0.0159311881776382,0.172054174905952,LMCD1, protein_coding
PABPC4-AS1,156.538457702609,0.144972845424015,0.060137903261083,2.41067342828082,0.0159230989330918,0.172054174905952,PABPC4-AS1, lncRNA
KBTBD11-OT1,35.9692417307011,3.83507153215566,1.5909012717785,2.41062823959426,0.0159250716992209,0.172054174905952,KBTBD11-OT1, protein_coding
YARS1,2307.30403295213,0.0586278731777983,0.0243260283536793,2.41008817080207,0.0159486656862225,0.172171131280446,YARS1, protein_coding
IGKV3D-11,63.0144866980532,0.671796701817958,0.278840633160474,2.40924966423863,0.0159853584311995,0.172495338604669,IGKV3D-11, IG_V_gene
TMSB10,7000.12103577252,0.136308547776769,0.0565904378101063,2.40868516045349,0.0160101026976376,0.172557692383535,TMSB10, protein_coding
ENSG00000260126,576.100253239528,-0.0855986106110625,0.0355378282167491,-2.40866183743664,0.0160111257547932,0.172557692383535,ENSG00000260126, lncRNA
ENSG00000269001,950.184934227884,-0.115052126020806,0.0477624205701852,-2.40884202783945,0.0160032232497557,0.172557692383535,ENSG00000269001, transcribed_unprocessed_pseudogene
ENSG00000235560,198.504178720441,0.136598802076984,0.0567424084630921,2.40734938429401,0.0160687888155559,0.173036378191952,ENSG00000235560, lncRNA
ENSG00000259807,88.9776987482372,0.403668556555723,0.167681932721211,2.40734675468505,0.0160689045313015,0.173036378191952,ENSG00000259807, lncRNA
ADCY9,2316.71634539125,-0.160345606843215,0.0666293313293857,-2.40653183281305,0.0161048004155545,0.173350840050719,ADCY9, protein_coding
CEACAM5,3634.00707591727,0.48495878900213,0.20156962050277,2.40591210020889,0.016132145717788,0.173428937235066,CEACAM5, protein_coding
CBR3-AS1,2823.21904240291,0.0617043232277532,0.0256440664179665,2.40618325588654,0.0161201761302655,0.173428937235066,CBR3-AS1, lncRNA
ENSG00000288776,172.21841899797,-0.402777821071765,0.167402710011948,-2.40604122264817,0.0161264449099034,0.173428937235066,ENSG00000288776, lncRNA
EIF3J,823.73639801273,0.130752297880572,0.0543567972138355,2.40544521720443,0.0161527735756757,0.173578643179605,EIF3J, protein_coding
ARPIN-AP3S2,335.829571355556,-0.395590278952942,0.164498867701091,-2.40482068041809,0.0161804031493078,0.173803434575186,ARPIN-AP3S2, protein_coding
SEC23B,944.37219068618,0.120359233429973,0.0500550882875382,2.404535433812,0.0161930363013747,0.173867020784827,SEC23B, protein_coding
AGAP5,863.815697172687,-0.168724630798794,0.0701987914814187,-2.40352614679207,0.0162378057640167,0.174203269957127,AGAP5, protein_coding
SMIM19,448.052796004376,-0.179021737801814,0.074482534184218,-2.40353983336601,0.0162371979348555,0.174203269957127,SMIM19, protein_coding
ENSG00000234160,29.6347832197953,-0.404323967689769,0.168240107893028,-2.40325551827897,0.0162498286499558,0.174208671158039,ENSG00000234160, lncRNA
ENSG00000286520,33.6648281233202,0.28285763319109,0.11769982551004,2.40321200108289,0.0162517626657589,0.174208671158039,ENSG00000286520, lncRNA
CD48,593.769200703204,0.158644294887808,0.066026138764793,2.40274984810108,0.0162723144136649,0.174284697553803,CD48, protein_coding
CYP4V2,3932.66803311624,-0.1111947789226,0.0462772254334344,-2.40279701043321,0.0162702160788238,0.174284697553803,CYP4V2, protein_coding
LYPD6B,27.174084596683,0.744218000557069,0.309787852736553,2.40234726437114,0.0162902357503574,0.174404516520362,LYPD6B, protein_coding
ATP8A2,837.359221537872,0.104091269407473,0.0433349852127462,2.40201465159048,0.0163050553556255,0.174491042809913,ATP8A2, protein_coding
ASIC3,77.0318649973227,-0.320395503017312,0.133411091600453,-2.40156571071955,0.0163250767583734,0.174633142456983,ASIC3, protein_coding
CD4,1264.84692906085,0.225881627599026,0.0940710122437547,2.40118206673196,0.016342203231574,0.174696975375916,CD4, protein_coding
NSMF,1380.37131554546,-0.182797996848645,0.0761395659790814,-2.40082793351971,0.0163580263065331,0.174696975375916,NSMF, protein_coding
PGP,499.413867938251,0.130427593618065,0.0543253763632469,2.40085945739171,0.0163566172384911,0.174696975375916,PGP, protein_coding
POTEB3,88.3667677408947,-0.280793700435464,0.116952896857,-2.40091274334824,0.0163542356815967,0.174696975375916,POTEB3, protein_coding
NHLRC2,2787.82671275229,-0.0831021173759095,0.0346174598045535,-2.4005839205157,0.0163689369164662,0.174741437865887,NHLRC2, protein_coding
LY86,68.0911494397764,0.370080014229525,0.154189328507917,2.40016619704343,0.0163876295241483,0.174741961124834,LY86, protein_coding
WNT9B,253.023353940134,-0.141575819061141,0.0589867172529901,-2.40013049809048,0.016389227877528,0.174741961124834,WNT9B, protein_coding
ENSG00000286084,350.123982361973,0.128573420807462,0.0535659745705975,2.40028155630788,0.0163824654665932,0.174741961124834,ENSG00000286084, lncRNA
SH3BP5-AS1,1767.80065820826,-0.0867907919217112,0.0361636891936043,-2.39994297752842,0.0163976260068947,0.174759554866897,SH3BP5-AS1, lncRNA
ENSG00000268093,158.944338673929,0.147876144737484,0.0616319948218841,2.39934055622968,0.016424631099061,0.174975358372473,ENSG00000268093, lncRNA
PSME2,2004.15303622807,0.178382850767359,0.0743548978904459,2.39907330691499,0.0164366237458793,0.17503111914917,PSME2, protein_coding
TLN2,2733.47968507944,-0.208108164167656,0.0867553448815282,-2.39879357809995,0.0164491846412784,0.175092882794832,TLN2, protein_coding
ENSG00000272779,118.582817028319,0.271238359663671,0.113082335983593,2.39859176328851,0.0164582521349389,0.175117425550801,ENSG00000272779, transcribed_unprocessed_pseudogene
CCHCR1,693.175844073131,-0.160185346824828,0.0667886075074714,-2.39839327099174,0.0164671746313123,0.175140405996602,CCHCR1, protein_coding
FBL,890.773788205622,0.103605378688046,0.0432119179897488,2.39761120329407,0.0165023709928008,0.175287756793748,FBL, protein_coding
